Month,Day,Year,Day,Time,AM/PM,Show Name,Title,Season,Episode,Rating,New?,Description
6,10,2018,Sunday,7:00,PM,American Pickers,Rock and a Hard Place,16,14,PG,N,"The guys get the pick of a lifetime behind the scenes at a famous tourist attraction, plus a collector in Cape Cod shuts down deal after deal until his wife steps in."
6,10,2018,Sunday,8:00,PM,American Pickers: Bonus Buys,Adrenaline Junkie,2,39,PG,N,"(Enhanced.) The guys uncover toy cars worth as much as the real thing, and a stash of custom motorbikes with an incredible backstory."
6,10,2018,Sunday,9:00,PM,Special,North Korea: Dark Secrets,998,998,14,Y,"This two-hour special reveals the complicated history, extreme politic, and rigid societal standards that have created a legacy of internal oppression and external aggression. As the North Korean people suffered famine, labor camp and public executions, the Kim regime spent three generations relentlessly pursuing nuclear ambitions. They operate as a criminal syndicate, using counterfeit money, drugs and cyber espionage to fund their war machine. Now, with weapons rivaling the world's superpowers, their aggressive rhetoric has pushed the world to a crisis point."
6,10,2018,Sunday,11:05,PM,SIX,Dua,2,3,14,N,"With new intel from Gina, the SEALs head out to Bosnia in the next step on their mission to capture or kill the Prince, the mastermind behind the attack on Rip."
6,11,2018,Monday,12:03,AM ,Special,North Korea: Dark Secrets,998,998,14,Y,"This two-hour special reveals the complicated history, extreme politic, and rigid societal standards that have created a legacy of internal oppression and external aggression. As the North Korean people suffered famine, labor camp and public executions, the Kim regime spent three generations relentlessly pursuing nuclear ambitions. They operate as a criminal syndicate, using counterfeit money, drugs and cyber espionage to fund their war machine. Now, with weapons rivaling the world's superpowers, their aggressive rhetoric has pushed the world to a crisis point."
6,11,2018,Monday,2:08,AM ,American Pickers: Bonus Buys,Adrenaline Junkie,2,39,PG,N,"(Enhanced.) The guys uncover toy cars worth as much as the real thing, and a stash of custom motorbikes with an incredible backstory."
6,11,2018,Monday,3:06,AM ,SIX,Dua,2,3,14,N,"With new intel from Gina, the SEALs head out to Bosnia in the next step on their mission to capture or kill the Prince, the mastermind behind the attack on Rip."
6,11,2018,Monday,4:02,AM ,999,999,999,999,999,999,999
6,11,2018,Monday,5:00,AM ,999,999,999,999,999,999,999
6,11,2018,Monday,5:30,AM ,999,999,999,999,999,999,999
6,11,2018,Monday,6:00,AM ,999,999,999,999,999,999,999
6,11,2018,Monday,6:30,AM ,999,999,999,999,999,999,999
6,11,2018,Monday,7:00,AM ,Decoding the Past,The Other Nostradamus.,1,19,PG,N,"He predicted WWII, the deaths of US Presidents, and the turmoil of the 1960s. He prophesied that Israel would become a state 15 years before the event and foretold the Great Depression. Many of his visions seemed to pass unfulfilled, but are now proven accurate. His name is Edgar Cayce, and to many, he's known as the other Nostradamus. Throughout the 1930s and '40s, Cayce was a well-known American figure, reputed for his ""healing abilities"" as well as his prophecies. Cayce's predictions are documented in the transcriptions of his readings, which he gave until his death in 1945. Join us as we examine his life and prophecies."
6,11,2018,Monday,8:00,AM ,American Pickers,Leland's Cafe,1,12,PG,N,"Danielle has a sketchy lead. She's found an incredible collection but the bad news is it's owned by a reluctant seller. However, once inside the man's jam-packed barn, Mike finds two very rare bikes. One is a turn-of-the-century wood rim bicycle and the other, an even rarer 1880s high-wheeler. Can he keep a poker face and strike a deal? Also, Mike and Frank return to pick from Leland, the WWII vet in the Big Bear episode where they bought a sword and saddle. Leland and his daughter invited them back. Mike and Frank bring him a special gift they picked up earlier...and find more treasures at his place."
6,11,2018,Monday,8:30,AM ,American Pickers,Know When to Fold,1,10,PG,N,"The guys are in the South and running low on cash. They're desperate for a good pick when they happen upon a massive old junkyard and closed-down family flea market. The location is promising but its nostalgic owner is reluctant to part with his treasures. Then, Mike and Frank tour an amazing collection of rare, retro automobiles. Mike is thrilled about discovering a famous cartoonist's sketchbook that could be the jackpot they've been waiting for. But before they start laying out the cash, they have to make sure it's the real deal. And, after taking a big gamble on buying a huge pottery collection in Atlanta, the guys find out what their new thousand-dollar pottery collection is really worth."
6,11,2018,Monday,9:00,AM ,American Pickers,Mike's Breakdown,2,12,PG,N,"Mike dives into an amazing Michigan collection but Frank seems to have lost his picking mojo. The guys visit an incredible Wisconsin property that features a reconstituted vintage town. And, the only thing better than Ted's quirky small town gas station is his one-of-a-kind home where everything is for sale. Frank senses engine trouble with the van while Mike ignores the signs and ends up on his hands and knees."
6,11,2018,Monday,10:00,AM ,American Pickers,Automotive Archaeology,4,9,PG,N,"The guys head to Michigan hoping to strike automotive gold in the heart of the America's car capital. Clearing the contents of derelict storage lockers, Brian's sprawling auction house is a picker's playground where Mike and Frank get junk drunk as they dig deep. The guys next meet Jim's awesome collection of original automotive advertising art. And Tony wants to thin out his collection of old car and gas station memorabilia. Hoping for a lottery-style return, Mike and Frank battle it out for a collection of motometers before uncovering two items, each with a jaw-dropping pedigree. And Mike makes a sweet deal with a museum curator to ensure that a rare piece of car history finds a permanent place of honor."
6,11,2018,Monday,11:00,AM ,American Pickers,You Betcha,6,9,PG,N,"With a massive property and a motivated seller, the guys pick Kentucky's Pioneer Playhouse where a mysterious wooden box captures Mike's attention. Frank is sure it's a magic box but Mike disagrees, leading to a serious wager. With rusty gold as far as the eye can see, Pete reveals his most valuable items are buried underground. And a random stop at a South Carolina service station pays off with a rare oil sign and a 1950s zombie relic. Later, an appraiser identifies the mystery box."
6,11,2018,Monday,12:00,PM,American Pickers,When Horses Fly,5,11,PG,N,"Burning up the back roads of South Dakota, Mike and Frank get off to a great start in Jim's spectacular man-cave. But when he slams on the brakes, they switch gears to score a heavenly sign. Freestyling in Iowa, the guys take a chance at an old airport turned auto body shop where a retro car takes them back to the future. Packed with roadside relics, Norm's property features a jaw-dropping collection of vintage pedal cars but the guys soon discover he drives a hard bargain."
6,11,2018,Monday,1:00,PM,American Pickers,Ladies Know Best,8,4,PG,N,"Frances loves collecting, but hates selling. Her upstate New York barns are packed with amazing stuff and she hasn't gone inside them for decades. The guys pick a closed-down family resort and after raiding the disco bar, they try making a deal. Technically, everything is for sale. However, owner Marylou won't get out of her car and threatens to take off if she doesn't like their offer. Charlie's awesome collection spans generations, but the barns and outbuildings that house it are all falling down. The guys dive in to salvage what they can but barely scratch the surface."
6,11,2018,Monday,2:00,PM,American Pickers,Lead of a Lifetime,10,10,PG,N,"In pursuit of a red-hot lead, the guys are in Oklahoma where they're determined to track down the motorbike that once belonged to legendary gangsters Bonnie and Clyde. Down the road, the owner of a sprawling salvage yard is notorious for hanging on to everything. Meanwhile in Iowa, Danielle seals the deal on the mother lode of retro movie posters."
6,11,2018,Monday,3:00,PM,American Pickers,Sweet Homes Alabama,11,13,PG,N,"Picking the South pays off when Alabama turns up a jackpot of unusual items, including a pricey relic from a legendary plantation home. A small-town Chevy dealership is a time capsule of classic car nostalgia. And the guys get some Southern hospitality at a freestyle stop that turns into a mega-pick complete with its own general store."
6,11,2018,Monday,4:00,PM,American Pickers,Museum Man,13,1,PG,N,"In Indiana, the guys discover a collection so big and rare it's enough to start a one-man museum, but how do you put a price on the priceless?"
6,11,2018,Monday,5:00,PM,American Pickers,Signs of Struggle,14,19,PG,N,"Mike struggles to free a massive vintage sign from a tight corner, then the guys strike an impossible deal with the ""Sign Boss."" Back in Iowa, Danielle joins Frank for a final joyride in a 1956 Chevy."
6,11,2018,Monday,6:00,PM,American Pickers,A Few Good Junk Men,14,17,PG,N,"The guys stumble on the mother lode of Americana in Maryland. Then, a former garbage man's trash is a real treasure."
6,11,2018,Monday,7:00,PM,American Pickers,Beer Factor,16,16,PG,N,"In the heartland of beer, Frank is surprised to meet an old friend; Plus, the guys secretly prepare a surprise build for Danielle."
6,11,2018,Monday,8:00,PM,American Pickers,Frank's Folly,19,8,PG,N,Mike and Danielle join an architectural salvage crew on a special mission while Robbie and Frank hunt for treasure in an old theater turned prop warehouse.
6,11,2018,Monday,9:00,PM,American Pickers,Million-Dollar Cars,18,46,PG,Y,Mike and Frank find an important part for a million-dollar car.
6,11,2018,Monday,10:03,PM,American Pickers,Space Ranger,19,6,PG,N,The guys head to Minnesota on a rescue mission to help save the remains of a carnival business from Mother Nature.
6,11,2018,Monday,11:05,PM,Swamp Mysteries With Troy Landry,Gator vs. Python,1,1,PG,N,"As Troy lends a hand in the battle against giant invasive Burmese pythons, he's thrust into a war between the Everglades' most dangerous beasts."
6,12,2018,Tuesday,12:03,AM ,American Pickers,Million-Dollar Cars,18,46,PG,Y,Mike and Frank find an important part for a million-dollar car.
6,12,2018,Tuesday,1:03,AM ,American Pickers,Million-Dollar Cars,18,46,PG,Y,Mike and Frank find an important part for a million-dollar car.
